transaction_id,customer_id,customer_name,customer_age,gender,product_id,product_name,product_category,quantiy,prce,payment_mode,purchase_date,time_of_purchase,status
TXN918350,CUST4486,Yakshit Kibe,31,Male,P7981,Fruits,Groceries,3,5937,Credit Card,16/07/2023,22:15:31,returned
TXN428776,CUST8087,Charvi Devi,45,F,P5594,Handbag,Accessories,3,11865,EMI,30/09/2023,12:56:47,delivered
TXN410770,CUST5692,Lagan Sibal,46,Female,P4560,Jacket,Clothing,3,5976,Debit Card,28/07/2023,1:42:37,returned
TXN599577,CUST9741,Armaan Chahal,30,Male,P5785,Novel,Books,3,8484,CC,02/06/2023,16:39:45,cancelled
TXN795167,CUST2033,Advik Krishnan,47,Male,P2726,Smartphone,Electronics,5,23990,Cash,07/06/2023,3:03:36,returned
TXN656018,CUST2629,Nirvaan Babu,23,Male,P5428,Sunglasses,Accessories,4,11664,CC,09/05/2023,7:07:17,delivered
TXN738027,CUST3787,Taran Andra,19,F,P6596,Smartphone,Electronics,4,19756,Cash,30/01/2023,20:15:12,delivered
TXN474618,CUST3787,Taran Andra,19,F,P5575,Comics,Books,1,1757,UPI,17/11/2023,6:59:29,cancelled
TXN249625,CUST9245,Aarna Sibal,57,F,P6710,Wardrobe,Furniture,4,5912,Debit Card,04/03/2023,23:46:46,returned
TXN263336,CUST1563,Divit Jha,56,M,P9091,Notebook,Books,4,8264,UPI,29/08/2023,9:50:33,pending
TXN569831,CUST8603,Vedika Chaudhry,18,M,P1860,Wheat,Groceries,2,2194,UPI,08/09/2023,23:56:55,cancelled
TXN862608,CUST8501,Anay Borde,59,F,P2021,Chair,Furniture,2,2632,CC,15/06/2023,19:42:13,pending
TXN934421,CUST4427,Aniruddh Sangha,52,Male,P3900,Vegetables,Groceries,5,8780,Credit Card,19/04/2023,10:23:37,returned
TXN772760,CUST3890,Shalv Sen,56,F,P1725,Notebook,Books,2,7494,Credit Card,01/01/2023,18:17:43,cancelled
TXN536393,CUST8285,Shray Gaba,47,F,P1037,Comics,Books,2,8818,UPI,07/11/2023,4:22:56,returned
TXN281574,CUST8285,Shray Gaba,47,F,P2946,Jacket,Clothing,5,23695,Cash,25/05/2023,17:22:10,cancelled
TXN705536,CUST6949,Priyansh Kakar,31,F,P8104,Smartphone,Electronics,2,1910,EMI,04/08/2023,23:17:28,pending
TXN823289,CUST1716,Jhanvi D’Alia,38,Female,P7419,Belt,Accessories,5,22170,CC,19/07/2023,9:01:29,cancelled
TXN131392,CUST2976,Ranbir Kale,39,Female,P4199,Dining Table,Furniture,4,4400,EMI,08/05/2023,22:13:37,delivered
TXN981773,CUST2365,Tushar Chakrabarti,50,M,P5760,Milk,Groceries,4,4120,Cash,19/11/2023,11:01:31,cancelled
TXN789007,CUST2479,Kabir Sarraf,30,F,P4156,Watch,Accessories,3,10128,Debit Card,04/02/2023,11:26:45,cancelled
TXN981773,CUST2365,Tushar Chakrabarti,50,M,P5760,Milk,Groceries,4,4120,Cash,19/11/2023,11:01:31,cancelled
TXN200097,CUST7577,Adah Dasgupta,24,Female,P4178,Vegetables,Groceries,5,19600,Credit Card,08/10/2023,10:25:11,pending
TXN654707,CUST7981,Amira Kala,28,Male,P9158,Novel,Books,5,22900,Debit Card,04/09/2023,10:13:39,delivered
TXN729555,CUST5905,Vidur Kadakia,31,Female,P7667,Shirt,Clothing,1,1782,CC,03/01/2023,0:03:02,pending
TXN200986,CUST2506,Hiran Mand,56,Female,P3552,Jeans,Clothing,2,3404,CC,05/02/2023,23:30:40,delivered
TXN749812,CUST1401,Damini Raju,49,Female,P2348,Dining Table,Furniture,5,2455,CC,29/04/2023,2:25:23,returned
TXN452295,CUST5531,Azad Apte,35,M,P8822,Jacket,Clothing,1,1354,UPI,22/02/2023,2:34:14,pending
TXN784322,CUST7069,Suhana Balan,43,F,P2107,Wardrobe,Furniture,4,16184,EMI,23/01/2023,15:18:08,pending
TXN477952,CUST9429,Jiya Comar,38,F,P5898,Chair,Furniture,3,2100,CC,13/01/2023,0:57:15,delivered
TXN715726,CUST6701,Indrans Mani,34,Female,P7187,Sweater,Clothing,3,12681,Debit Card,14/04/2023,22:45:57,cancelled
TXN770291,CUST8090,Shanaya Divan,44,Male,P5720,Fruits,Groceries,5,8695,Debit Card,20/03/2023,12:06:39,delivered
TXN652358,CUST9084,Dishani Bawa,32,M,P9873,Wardrobe,Furniture,4,9416,Credit Card,28/07/2023,22:28:07,cancelled
TXN174685,CUST6480,Aniruddh Sinha,51,F,P2873,Notebook,Books,4,16844,UPI,24/10/2023,5:02:41,pending
TXN741779,CUST6806,Aaryahi Wadhwa,57,M,P2213,Belt,Accessories,3,14601,CC,16/09/2023,5:23:18,pending
TXN685270,CUST9453,Mishti Gill,35,F,P1053,Smartphone,Electronics,4,14408,Cash,10/05/2023,6:39:15,pending
TXN865509,CUST6582,Devansh Khosla,57,F,P1917,Dining Table,Furniture,4,16732,Cash,01/08/2023,10:22:27,delivered
TXN503352,CUST9059,Ryan Virk,21,Male,P1642,Rice,Groceries,1,1639,CC,06/10/2023,6:41:12,returned
TXN308898,CUST3050,Sahil Bhandari,51,F,P2903,Sofa,Furniture,5,13915,UPI,02/01/2023,17:34:22,cancelled
TXN718668,CUST6198,Samar Srinivasan,42,Female,P7389,Smartphone,Electronics,4,4300,CC,01/01/2024,1:36:58,cancelled
TXN150565,CUST9244,Yuvaan Gupta,58,Male,P4634,Milk,Groceries,3,8061,Credit Card,24/06/2023,20:20:22,returned
TXN648080,CUST5157,Lakshay Kumer,34,Female,P3908,Vegetables,Groceries,4,4712,Credit Card,24/02/2023,15:27:42,returned
TXN824333,CUST3044,Eva Bassi,33,M,P6438,Textbook,Books,2,5068,Debit Card,22/11/2023,9:35:31,returned
TXN980982,CUST4894,Yashvi Dani,38,Male,P1538,Jeans,Clothing,1,2804,EMI,21/05/2023,9:22:07,cancelled
TXN470270,CUST5204,Romil Grewal,36,M,P7718,Belt,Accessories,1,1627,Debit Card,13/11/2023,17:38:34,cancelled
TXN225779,CUST6337,Aayush Bail,56,Male,P4731,Smartphone,Electronics,3,14745,UPI,23/11/2023,2:40:03,pending
TXN555541,CUST9133,Kismat Sachdeva,60,Female,P3917,Fruits,Groceries,2,234,UPI,25/01/2023,12:44:22,delivered
TXN489527,CUST2559,Pihu Sandal,58,Male,P4536,Dining Table,Furniture,4,16660,UPI,28/03/2023,14:32:02,delivered
TXN530207,CUST8477,Kiara Bahri,34,Female,P6286,Bed,Furniture,4,7260,Debit Card,04/07/2023,18:17:26,pending
TXN831981,CUST5212,Divit Madan,46,M,P7752,Sunglasses,Accessories,5,13635,Credit Card,06/06/2023,23:30:43,returned
TXN103456,CUST4768,Yuvaan Shroff,23,Female,P2223,Watch,Accessories,2,9260,Credit Card,13/01/2023,10:37:34,pending
TXN134977,CUST2443,Rania Sekhon,54,Male,P2916,Watch,Accessories,1,2302,CC,15/02/2023,8:41:26,pending
TXN973030,CUST7187,Heer Tank,28,Female,P5778,Wardrobe,Furniture,5,6085,UPI,01/01/2024,4:46:46,cancelled
TXN788751,CUST5126,Khushi Devan,53,Female,P1028,Dining Table,Furniture,4,12520,Cash,04/05/2023,11:50:14,cancelled
TXN537338,CUST3267,Stuvan Singh,34,F,P5657,Laptop,Electronics,3,11715,Debit Card,12/10/2023,1:56:33,pending
TXN948109,CUST8903,Hunar Walla,41,Male,P3081,Textbook,Books,1,2625,UPI,22/04/2023,1:58:58,delivered
TXN357463,CUST3890,Shalv Sen,56,F,P8419,Novel,Books,4,15904,EMI,25/10/2023,17:18:26,cancelled
TXN494922,CUST7135,Raunak Sani,56,F,P4167,Wardrobe,Furniture,5,17240,UPI,16/08/2023,22:00:00,delivered
TXN857689,CUST6860,Taimur Viswanathan,20,Male,P3018,Sunglasses,Accessories,3,8424,Credit Card,28/08/2023,18:00:36,returned
TXN613159,CUST5750,Uthkarsh Ramaswamy,25,F,P4694,Sweater,Clothing,1,858,EMI,04/12/2023,16:58:40,pending
TXN555216,CUST9545,Aarna Hegde,60,Male,P5206,Watch,Accessories,3,12471,CC,28/04/2023,23:24:38,delivered
TXN694538,CUST8384,Ayesha Dyal,30,Female,P1213,Bed,Furniture,5,23575,UPI,20/11/2023,18:37:16,pending
TXN583860,CUST7752,Nayantara Ben,51,Female,P4915,Handbag,Accessories,2,6162,CC,22/11/2023,3:54:50,pending
TXN596668,CUST6945,Anay Deshmukh,47,Male,P3244,Notebook,Books,5,8110,EMI,20/02/2023,19:24:17,returned
TXN450285,CUST1964,Manikya Raju,43,Male,P1027,Wallet,Accessories,3,2724,Debit Card,30/06/2023,19:35:06,delivered
TXN512043,CUST9661,Divyansh Bhargava,31,Female,P8991,Milk,Groceries,5,13220,UPI,15/02/2023,12:39:27,cancelled
TXN115367,CUST4278,Inaaya  Ramesh,34,Female,P9460,Jacket,Clothing,1,3704,UPI,14/08/2023,12:40:44,pending
TXN572434,CUST4053,Seher Randhawa,59,Female,P2664,Laptop,Electronics,5,16020,EMI,19/12/2023,7:50:41,pending
TXN342812,CUST9078,Navya Wagle,20,F,P3129,Sofa,Furniture,3,10572,CC,23/08/2023,18:24:03,pending
TXN285052,CUST9049,Navya Sarin,42,M,P2829,Chair,Furniture,3,825,CC,28/09/2023,6:59:10,pending
TXN563835,CUST5612,Biju Hari,27,Female,P2749,Sofa,Furniture,1,1811,EMI,08/10/2023,19:38:29,pending
TXN220688,CUST7228,Saira Ahluwalia,60,M,P6607,Shirt,Clothing,4,12696,Debit Card,28/06/2023,12:25:01,pending
TXN185053,CUST2250,Anahi Chaudhuri,23,Female,P6310,Chair,Furniture,2,1436,Cash,16/10/2023,9:03:53,cancelled
TXN343518,CUST9201,Indrans Khalsa,35,Female,P9169,Jacket,Clothing,5,21310,EMI,12/12/2023,19:16:19,delivered
TXN447002,CUST5204,Romil Grewal,36,M,P5657,Smartphone,Electronics,4,11544,CC,23/08/2023,11:35:42,delivered
TXN665781,CUST9946,Yakshit Ahuja,32,Female,P1139,Belt,Accessories,5,825,EMI,03/11/2023,6:30:13,returned
TXN715624,CUST4152,Saira Handa,31,Female,P7685,Sweater,Clothing,4,8980,Cash,04/01/2023,1:19:54,returned
TXN717994,CUST4869,Indranil Mander,31,M,P8786,Textbook,Books,4,14584,Credit Card,26/08/2023,0:43:41,pending
TXN113946,CUST9925,Yuvaan Setty,46,F,P4863,Notebook,Books,2,3598,Cash,09/01/2023,12:47:10,pending
TXN924118,CUST6395,Krish Raja,44,Female,P5168,Laptop,Electronics,4,15920,Cash,22/09/2023,19:13:43,cancelled
TXN407543,CUST6109,Nayantara Kade,36,M,P6130,Sunglasses,Accessories,4,19196,Debit Card,09/07/2023,6:32:12,pending
TXN470513,CUST1514,Prerak Tiwari,20,Female,P8911,Fruits,Groceries,2,2492,Cash,22/12/2023,3:39:23,cancelled
TXN202873,CUST1619,Anahi Tak,31,Female,P5908,Fruits,Groceries,4,7924,Debit Card,13/09/2023,6:02:13,delivered
TXN919244,CUST7277,Onkar Sachdeva,37,Male,P5584,Chair,Furniture,3,13728,CC,08/11/2023,11:16:41,cancelled
TXN243121,CUST5470,Anika Iyer,31,F,P8313,Watch,Accessories,2,1540,UPI,03/04/2023,8:04:34,returned
TXN864714,CUST3978,Devansh Kara,38,Male,P6639,Vegetables,Groceries,4,13212,EMI,02/05/2023,15:40:51,pending
TXN685202,CUST8085,Rati Tara,24,Female,P6034,Comics,Books,3,11301,Credit Card,15/08/2023,1:06:51,cancelled
TXN660744,CUST4106,Anahita Doctor,52,M,P7484,Jacket,Clothing,2,2138,CC,04/07/2023,3:42:13,delivered
TXN131921,CUST7979,Hrishita Hora,47,Female,P5175,Smartwatch,Electronics,3,1149,Debit Card,12/03/2023,12:13:30,returned
TXN488070,CUST5670,Samarth Bose,40,F,P7392,Belt,Accessories,3,7563,Debit Card,25/09/2023,8:45:12,returned
TXN576556,CUST2365,Tushar Chakrabarti,50,M,P6701,Chair,Furniture,1,969,Debit Card,03/11/2023,4:39:16,cancelled
TXN606854,CUST7228,Saira Ahluwalia,60,M,P3988,Dining Table,Furniture,4,12540,EMI,10/01/2023,3:58:54,delivered
TXN954376,CUST1214,Nehmat Batta,39,Male,P9488,Chair,Furniture,1,2334,EMI,17/08/2023,23:11:40,delivered
TXN656620,CUST7985,Prisha Rastogi,40,M,P9652,Notebook,Books,2,1862,EMI,25/06/2023,20:03:09,delivered
TXN945083,CUST4053,Seher Randhawa,59,Female,P8036,Wardrobe,Furniture,2,2052,Credit Card,10/08/2023,14:51:27,returned
TXN104983,CUST3406,Lavanya Sastry,53,Female,P7916,Vegetables,Groceries,1,2435,Cash,11/04/2023,5:43:30,delivered
TXN649246,CUST8477,Kiara Bahri,34,Female,P2369,Shirt,Clothing,3,2220,EMI,28/03/2023,4:21:56,delivered
TXN370130,CUST6582,Devansh Khosla,57,F,P2971,Jeans,Clothing,5,15090,Debit Card,23/04/2023,7:15:07,delivered
TXN902488,CUST4360,Hiran Suri,36,M,P4771,Milk,Groceries,1,2205,Cash,20/08/2023,1:52:10,returned
TXN306487,CUST5569,Seher Hegde,46,Female,P9794,Sweater,Clothing,1,3000,Credit Card,10/06/2023,16:26:43,cancelled
TXN334554,CUST3665,Mannat Rana,35,Female,P2169,Wardrobe,Furniture,3,582,EMI,13/02/2023,10:29:29,pending
TXN459232,CUST1141,Ira Varughese,31,M,P7922,Comics,Books,3,792,Debit Card,16/12/2023,1:54:42,cancelled
TXN896063,CUST2304,Saira Dayal,45,F,P6180,Rice,Groceries,3,2691,Debit Card,19/10/2023,18:36:51,delivered
TXN615251,CUST7409,Rohan Krish,25,M,P4041,Smartwatch,Electronics,2,3534,EMI,17/03/2023,6:03:05,pending
TXN806958,CUST5485,Zeeshan Sachdeva,51,Male,P2348,Rice,Groceries,5,9305,UPI,23/12/2023,4:25:06,cancelled
TXN559873,CUST1894,Hiran Tandon,34,Female,P1606,Wallet,Accessories,1,2065,EMI,22/11/2023,22:31:57,pending
TXN244143,CUST3978,Devansh Kara,38,Male,P1076,Textbook,Books,4,12140,CC,26/02/2023,1:01:30,cancelled
TXN129826,CUST2544,Ryan Shah,50,M,P3479,Wardrobe,Furniture,2,9516,Debit Card,07/11/2023,23:31:19,returned
TXN519137,CUST3192,Gatik Khare,28,Female,P2079,Vegetables,Groceries,2,3570,Debit Card,25/03/2023,9:05:33,delivered
TXN231968,CUST5436,Samaira Subramaniam,26,Female,P5118,Jacket,Clothing,4,5044,CC,15/10/2023,19:04:45,returned
TXN305804,CUST7367,Anaya Talwar,51,Male,P4836,Sofa,Furniture,1,3393,UPI,09/09/2023,7:33:19,cancelled
TXN553240,CUST1003,Mahika Saini,35,Male,P5769,Wallet,Accessories,4,1412,CC,12/03/2023,8:45:44,cancelled
TXN561456,CUST5469,Shanaya Bhatnagar,58,F,P4303,Dining Table,Furniture,5,10470,UPI,11/02/2023,2:12:33,returned
TXN352519,CUST9671,Mishti Bakshi,41,F,P9603,Belt,Accessories,4,15120,Cash,24/05/2023,13:22:06,cancelled
TXN922893,CUST3715,Tarini Walia,48,Male,P2037,Notebook,Books,4,13812,Cash,20/08/2023,0:20:54,returned
TXN403076,CUST9221,Anahita Shenoy,46,F,P3451,Chair,Furniture,5,22610,Credit Card,27/10/2023,6:03:17,cancelled
TXN933803,CUST9950,Manikya Rastogi,56,F,P3762,Wardrobe,Furniture,4,4848,Debit Card,20/09/2023,2:44:16,delivered
TXN747619,CUST2033,Advik Krishnan,47,Male,P5042,Wallet,Accessories,2,2772,Credit Card,16/10/2023,15:20:10,cancelled
TXN461516,CUST6771,Reyansh Swamy,31,Male,P8524,Vegetables,Groceries,4,2944,UPI,04/01/2023,3:17:13,cancelled
TXN815342,CUST3192,Gatik Khare,28,Female,P1674,Tablet,Electronics,4,19480,EMI,01/12/2023,3:59:44,returned
TXN323992,CUST6473,Indranil Talwar,31,Male,P3478,T-Shirt,Clothing,3,8052,Debit Card,10/10/2023,20:18:12,cancelled
TXN852404,CUST7277,Onkar Sachdeva,37,Male,P7986,Shirt,Clothing,4,6612,Credit Card,26/06/2023,1:24:03,pending
TXN719373,CUST1163,Kabir Tandon,55,Female,P5574,Chair,Furniture,2,6024,Debit Card,23/09/2023,8:37:45,returned
TXN960187,CUST3291,Mannat Contractor,33,Male,P1779,Magazine,Books,3,5304,EMI,28/10/2023,2:27:14,returned
TXN125975,CUST4876,Shanaya Kanda,18,Female,P9696,Milk,Groceries,2,7278,CC,17/04/2023,22:17:44,cancelled
TXN369581,CUST1932,Indranil Shah,58,Male,P2868,Milk,Groceries,1,2740,CC,16/11/2023,21:54:44,cancelled
TXN701714,CUST1207,Kartik Kade,18,M,P9081,Novel,Books,3,14181,UPI,05/08/2023,11:44:35,pending
TXN226133,CUST1988,Dhanush Bhardwaj,42,F,P2820,Rice,Groceries,5,12875,CC,10/09/2023,22:01:54,delivered
TXN761144,CUST2909,Rati Kamdar,33,Male,P6307,Handbag,Accessories,2,2634,Credit Card,05/10/2023,7:14:18,cancelled
TXN138033,CUST6325,Vanya Buch,46,M,P8980,Handbag,Accessories,1,173,UPI,14/09/2023,0:13:57,pending
TXN994690,CUST2506,Hiran Mand,56,Female,P4892,T-Shirt,Clothing,1,841,Debit Card,31/08/2023,4:28:43,returned
TXN568812,CUST2129,Trisha Shah,47,Female,P2460,Sunglasses,Accessories,4,1660,Cash,17/07/2023,7:38:30,cancelled
TXN243994,CUST7747,Jayan Goda,50,Female,P5074,Notebook,Books,3,4359,Credit Card,17/06/2023,10:46:07,pending
TXN942828,CUST5990,Divij Mahal,22,Female,P3222,Sweater,Clothing,4,16244,Debit Card,17/02/2023,23:15:31,delivered
TXN388111,CUST2731,Arhaan Chakrabarti,37,Male,P4956,Jeans,Clothing,3,3915,Debit Card,01/07/2023,23:23:51,returned
TXN631847,CUST7489,Adira Yadav,44,F,P9963,Sunglasses,Accessories,4,2464,UPI,14/10/2023,1:45:49,cancelled
TXN549684,CUST4260,Anaya Behl,25,Female,P9823,Novel,Books,2,2226,CC,23/11/2023,1:09:19,pending
TXN277227,CUST4427,Aniruddh Sangha,52,Male,P3377,Dining Table,Furniture,2,4778,Credit Card,14/06/2023,7:18:51,delivered
TXN340057,CUST8622,Anya Bal,51,M,P3418,Wardrobe,Furniture,1,4982,UPI,13/10/2023,19:15:15,pending
TXN977900,,Ehsaan Ram,25,M,P8212,Milk,Groceries,3,12342,Cash,13/08/2023,7:46:18,returned
TXN884738,CUST4879,Indranil Bajwa,34,M,P1373,Sunglasses,Accessories,1,1933,EMI,04/01/2023,15:21:48,pending
TXN100891,CUST6373,Shaan Sha,26,Female,P9760,Sofa,Furniture,2,8820,Credit Card,06/08/2023,11:52:37,cancelled
TXN270347,CUST4703,Vardaniya Thaker,21,M,P3588,Chair,Furniture,2,716,Cash,20/02/2023,12:21:21,cancelled
TXN346681,CUST7879,Sana Mahal,44,M,P4073,Watch,Accessories,3,11250,EMI,25/04/2023,13:49:34,pending
TXN711804,CUST6404,Lavanya Kara,31,F,P9769,Laptop,Electronics,2,8456,Debit Card,18/01/2023,6:26:06,returned
TXN619811,CUST7843,Mehul Saraf,24,Female,P5699,Jacket,Clothing,5,8560,CC,24/10/2023,1:56:07,cancelled
TXN149271,CUST6473,Indranil Talwar,31,Male,P6967,Sunglasses,Accessories,4,10156,UPI,10/10/2023,15:26:26,delivered
TXN495572,CUST2831,Rohan Raval,53,M,P1144,Belt,Accessories,5,21900,EMI,04/01/2023,21:14:27,cancelled
TXN726231,CUST7216,Indrajit Johal,20,F,P2336,Tablet,Electronics,3,9531,EMI,07/12/2023,2:23:15,cancelled
TXN747881,CUST6330,Jiya Bhatia,40,F,P5694,Jeans,Clothing,5,21220,Cash,05/10/2023,0:08:27,returned
TXN903857,CUST5513,Uthkarsh Aurora,37,F,P2059,Handbag,Accessories,4,17200,Credit Card,02/07/2023,22:29:30,returned
TXN825083,CUST8364,Advika Subramaniam,44,Male,P2286,Fruits,Groceries,2,4916,UPI,01/07/2023,11:12:53,delivered
TXN111994,CUST9635,Vihaan Golla,55,M,P5577,Wallet,Accessories,3,13500,Debit Card,21/05/2023,11:45:32,delivered
TXN749833,CUST7216,Indrajit Johal,20,F,P7010,Notebook,Books,3,4962,CC,25/07/2023,0:48:25,returned
TXN147463,CUST5825,Sahil Mahal,50,F,P3834,Dining Table,Furniture,1,4769,UPI,01/06/2023,2:19:00,returned
TXN204873,CUST2729,Biju Mand,60,Male,P3020,Sofa,Furniture,5,5700,UPI,11/01/2023,21:34:38,returned
TXN672223,CUST2544,Ryan Shah,50,M,P8865,Magazine,Books,5,11095,CC,23/03/2023,17:56:10,cancelled
TXN790991,CUST2729,Biju Mand,60,Male,P1830,Belt,Accessories,5,2905,UPI,27/04/2023,11:46:19,returned
TXN506781,CUST5456,Nirvaan Char,41,Male,P9823,Sweater,Clothing,3,4683,Debit Card,24/10/2023,17:42:12,delivered
TXN614390,CUST5577,Kashvi Comar,23,Female,P9142,Novel,Books,3,1482,CC,21/05/2023,7:26:05,cancelled
TXN611090,CUST1394,Jayesh Brar,30,F,P6368,Chair,Furniture,2,8082,Debit Card,29/11/2023,6:34:59,cancelled
TXN490888,CUST6183,Saksham Dhaliwal,24,M,P5479,Textbook,Books,4,19860,Cash,07/06/2023,13:57:56,delivered
TXN792702,CUST3096,Shaan Bhandari,19,F,P4452,Sweater,Clothing,3,2796,CC,18/08/2023,20:56:57,returned
TXN287548,CUST2443,Rania Sekhon,54,Male,P1358,Sweater,Clothing,1,1150,UPI,06/09/2023,23:36:22,returned
TXN443430,CUST6806,Aaryahi Wadhwa,57,M,P7536,Chair,Furniture,4,5664,Debit Card,17/09/2023,16:17:12,delivered
TXN825800,CUST5965,Uthkarsh Bajaj,18,Male,P6337,Sunglasses,Accessories,3,14379,EMI,15/10/2023,19:59:35,returned
TXN259346,CUST1442,Adira Desai,24,Female,P1768,Laptop,Electronics,2,5582,UPI,06/06/2023,7:07:34,delivered
TXN633197,CUST3948,Rohan Kalla,50,M,P6963,Smartwatch,Electronics,5,22220,UPI,24/01/2023,21:47:01,pending
TXN626243,CUST3890,Shalv Sen,56,F,P9820,Notebook,Books,5,11455,Credit Card,02/12/2023,10:33:37,cancelled
TXN980068,CUST4497,Pari Vyas,40,Male,P5863,Wardrobe,Furniture,1,4056,Cash,27/03/2023,8:52:41,delivered
TXN562385,CUST8459,Shamik Sampath,30,F,P4201,Handbag,Accessories,3,5829,Credit Card,10/12/2023,8:10:21,cancelled
TXN630029,CUST2365,Tushar Chakrabarti,50,M,P5329,Dining Table,Furniture,1,3977,Credit Card,20/09/2023,15:38:03,returned
TXN903773,CUST2428,Divit Khatri,27,Female,P7451,Wallet,Accessories,4,12424,EMI,24/03/2023,6:05:54,returned
TXN345946,CUST2559,Pihu Sandal,58,Male,P5890,Rice,Groceries,4,18940,CC,29/12/2023,0:48:16,delivered
TXN280877,CUST5569,Seher Hegde,46,Female,P7841,Textbook,Books,3,13578,CC,18/10/2023,11:37:08,pending
TXN899480,CUST1514,Prerak Tiwari,20,Female,P7189,Laptop,Electronics,5,2915,UPI,25/04/2023,6:24:06,delivered
TXN965404,CUST8438,Anahita Desai,33,F,P8890,Sofa,Furniture,5,1920,CC,03/07/2023,10:30:39,returned
TXN548549,CUST4486,Yakshit Kibe,31,Male,P4398,Vegetables,Groceries,1,4319,Debit Card,23/09/2023,23:53:42,delivered
TXN871333,CUST5410,Onkar Devan,44,M,P6801,Jacket,Clothing,5,6665,Credit Card,30/05/2023,9:01:05,delivered
TXN295878,CUST7973,Saira Khare,23,Male,P2018,Sweater,Clothing,4,748,Debit Card,17/11/2023,3:17:27,returned
TXN934505,CUST2976,Ranbir Kale,39,Female,P9602,Sunglasses,Accessories,3,10452,EMI,17/02/2023,7:33:52,returned
TXN190686,CUST3826,Manikya Walia,57,Female,P5077,Chair,Furniture,5,13815,Debit Card,30/03/2023,13:59:44,cancelled
TXN932905,CUST1534,Manjari Sachar,51,Female,P1072,Tablet,Electronics,5,4715,UPI,24/08/2023,1:42:59,pending
TXN818385,CUST5516,Aarav Bawa,19,F,P5029,Dining Table,Furniture,1,2766,UPI,13/02/2023,14:00:08,cancelled
TXN142380,CUST7853,Amani Tandon,28,Male,P5830,Dining Table,Furniture,4,5340,Debit Card,10/04/2023,11:56:34,returned
TXN400315,CUST6214,Kiaan Hari,43,Male,P8460,Watch,Accessories,4,7248,Cash,05/11/2023,15:03:34,cancelled
TXN469732,CUST6498,Saira Dyal,41,Female,P4251,Headphones,Electronics,5,13485,UPI,08/06/2023,13:39:22,pending
TXN847114,CUST9051,Dhanush Mani,28,Female,P2277,Handbag,Accessories,5,22285,CC,24/12/2023,2:04:54,pending
TXN462968,CUST1985,Rhea Manda,45,Female,P8449,Tablet,Electronics,3,13521,EMI,08/09/2023,19:19:56,delivered
TXN886696,CUST8348,Vedika Ben,29,Female,P6748,Laptop,Electronics,4,17084,EMI,07/04/2023,2:00:34,delivered
TXN927581,CUST7228,Saira Ahluwalia,60,M,P8662,Smartwatch,Electronics,3,8244,Cash,13/02/2023,8:52:51,pending
TXN778252,CUST3887,Amani Shukla,25,M,P6331,Dining Table,Furniture,4,18768,Debit Card,25/01/2023,18:47:57,pending
TXN568891,CUST8477,Kiara Bahri,34,Female,P4295,Jeans,Clothing,4,17200,Cash,11/02/2023,20:46:19,delivered
TXN781874,CUST3109,Anahi Apte,29,M,P5111,Dining Table,Furniture,5,10155,Cash,06/01/2023,3:37:30,delivered
TXN745606,CUST6278,Zoya Bajaj,22,M,P1270,Textbook,Books,1,2999,EMI,27/12/2023,7:11:43,delivered
TXN572799,CUST3128,Tanya Banik,50,F,P7894,Notebook,Books,3,8904,Credit Card,26/07/2023,21:52:35,cancelled
TXN298775,CUST7540,Anahi Mangal,20,Female,P8450,Shirt,Clothing,3,13008,Cash,23/02/2023,17:38:08,returned
TXN169611,CUST7427,Zeeshan Barad,51,Male,P4409,Rice,Groceries,4,12504,Debit Card,16/01/2023,6:45:44,delivered
TXN540713,CUST4486,Yakshit Kibe,31,Male,P5283,Vegetables,Groceries,4,11864,Cash,04/07/2023,3:25:37,returned
TXN242887,CUST2129,Trisha Shah,47,Female,P1868,Dining Table,Furniture,2,4608,Debit Card,04/07/2023,16:03:23,delivered
TXN712724,CUST8285,Shray Gaba,47,F,P7729,Comics,Books,1,896,CC,03/03/2023,6:43:40,cancelled
TXN840212,CUST5990,Divij Mahal,22,Female,P7601,Vegetables,Groceries,1,2276,Credit Card,22/02/2023,19:07:39,cancelled
TXN876705,CUST7801,Drishya Mane,20,Male,P2327,Notebook,Books,4,5140,Cash,22/04/2023,0:44:59,delivered
TXN304927,CUST8426,Mahika Bali,21,Male,P2981,Watch,Accessories,1,1465,UPI,22/06/2023,8:28:09,delivered
TXN826731,CUST8285,Shray Gaba,47,F,P7411,Belt,Accessories,5,8490,Cash,18/09/2023,10:12:34,cancelled
TXN408664,CUST7564,Adira Verma,32,Female,P5437,Rice,Groceries,1,1291,Credit Card,06/06/2023,18:06:43,returned
TXN553513,CUST9925,Yuvaan Setty,46,F,P2998,Magazine,Books,4,18648,Debit Card,17/02/2023,9:37:18,pending
TXN762327,CUST9993,Heer Bhatia,47,Female,P3003,Comics,Books,1,4258,EMI,15/11/2023,20:49:49,delivered
TXN355652,CUST7358,Devansh Shankar,36,M,P7505,Dining Table,Furniture,1,3678,EMI,15/10/2023,15:02:50,pending
